fips,year,wuiClass,variable,value
6079,2019,7,num houses,119139
6079,2019,total,num houses,149528
6081,1975,1,num houses,34
6081,1975,2,num houses,32
6081,1975,3,num houses,0
6081,1975,4,num houses,125
6081,1975,5,num houses,483
6081,1975,6,num houses,5910
6081,1975,7,num houses,183758
6081,1975,total,num houses,190342
6081,1985,1,num houses,34
6081,1985,2,num houses,32
6081,1985,3,num houses,0
6081,1985,4,num houses,130
6081,1985,5,num houses,512
6081,1985,6,num houses,6828
6081,1985,7,num houses,200622
6081,1985,total,num houses,208158
6081,1995,1,num houses,34
6081,1995,2,num houses,32
6081,1995,3,num houses,0
6081,1995,4,num houses,134
6081,1995,5,num houses,524
6081,1995,6,num houses,7365
6081,1995,7,num houses,212989
6081,1995,total,num houses,221078
6081,2005,1,num houses,34
6081,2005,2,num houses,32
6081,2005,3,num houses,0
6081,2005,4,num houses,138
6081,2005,5,num houses,535
6081,2005,6,num houses,4632
6081,2005,7,num houses,225207
6081,2005,total,num houses,230578
6081,2015,1,num houses,34
6081,2015,2,num houses,32
6081,2015,3,num houses,0
6081,2015,4,num houses,138
6081,2015,5,num houses,536
6081,2015,6,num houses,4709
6081,2015,7,num houses,230517
6081,2015,total,num houses,235966
6081,2019,1,num houses,34
6081,2019,2,num houses,32
6081,2019,3,num houses,0
6081,2019,4,num houses,138
6081,2019,5,num houses,537
6081,2019,6,num houses,4722
6081,2019,7,num houses,232037
6081,2019,total,num houses,237500
6083,1975,1,num houses,58
6083,1975,2,num houses,694
6083,1975,3,num houses,1255
6083,1975,4,num houses,1507
6083,1975,5,num houses,3315
6083,1975,6,num houses,17329
6083,1975,7,num houses,65694
6083,1975,total,num houses,89852
6083,1985,1,num houses,58
6083,1985,2,num houses,694
6083,1985,3,num houses,1262
6083,1985,4,num houses,1362
6083,1985,5,num houses,3155
6083,1985,6,num houses,11693
6083,1985,7,num houses,87549
6083,1985,total,num houses,105773
6083,1995,1,num houses,59
6083,1995,2,num houses,694
6083,1995,3,num houses,1282
6083,1995,4,num houses,1391
6083,1995,5,num houses,2847
6083,1995,6,num houses,10402
6083,1995,7,num houses,103e3
6083,1995,total,num houses,119675
6083,2005,1,num houses,59
6083,2005,2,num houses,694
6083,2005,3,num houses,1187
6083,2005,4,num houses,1508
6083,2005,5,num houses,2924
6083,2005,6,num houses,11199
6083,2005,7,num houses,111809
6083,2005,total,num houses,129380
6083,2015,1,num houses,60
6083,2015,2,num houses,694
6083,2015,3,num houses,1191
6083,2015,4,num houses,1520
6083,2015,5,num houses,2632
6083,2015,6,num houses,9105
6083,2015,7,num houses,119416
6083,2015,total,num houses,134618
6083,2019,1,num houses,61
6083,2019,2,num houses,694
6083,2019,3,num houses,1191
6083,2019,4,num houses,1521
6083,2019,5,num houses,2648
6083,2019,6,num houses,9163
6083,2019,7,num houses,120179
6083,2019,total,num houses,135457
6085,1975,1,num houses,0
6085,1975,2,num houses,0
6085,1975,3,num houses,717
6085,1975,4,num houses,665
6085,1975,5,num houses,206
6085,1975,6,num houses,9777
6085,1975,7,num houses,295448
6085,1975,total,num houses,306813
6085,1985,1,num houses,0
6085,1985,2,num houses,0
6085,1985,3,num houses,717
6085,1985,4,num houses,667
6085,1985,5,num houses,239
6085,1985,6,num houses,5735
6085,1985,7,num houses,369860
6085,1985,total,num houses,377218
6085,1995,1,num houses,0
6085,1995,2,num houses,0
6085,1995,3,num houses,717
6085,1995,4,num houses,672
6085,1995,5,num houses,256
6085,1995,6,num houses,6748
6085,1995,7,num houses,410258
6085,1995,total,num houses,418651
6085,2005,1,num houses,0
6085,2005,2,num houses,0
6085,2005,3,num houses,717
6085,2005,4,num houses,675
6085,2005,5,num houses,0
6085,2005,6,num houses,5273
6085,2005,7,num houses,450883
6085,2005,total,num houses,457548
6085,2015,1,num houses,0
6085,2015,2,num houses,0
6085,2015,3,num houses,717
6085,2015,4,num houses,676
6085,2015,5,num houses,0
6085,2015,6,num houses,5739
6085,2015,7,num houses,480760
6085,2015,total,num houses,487892
6085,2019,1,num houses,0
6085,2019,2,num houses,0
6085,2019,3,num houses,717
6085,2019,4,num houses,676
6085,2019,5,num houses,0
6085,2019,6,num houses,5968
6085,2019,7,num houses,485263
6085,2019,total,num houses,492624
6087,1975,1,num houses,0
6087,1975,2,num houses,0
6087,1975,3,num houses,97
6087,1975,4,num houses,368
6087,1975,5,num houses,0
6087,1975,6,num houses,7701
6087,1975,7,num houses,56746
6087,1975,total,num houses,64912
6087,1985,1,num houses,0
6087,1985,2,num houses,0
6087,1985,3,num houses,0
6087,1985,4,num houses,109
6087,1985,5,num houses,425
6087,1985,6,num houses,9617
6087,1985,7,num houses,69082
6087,1985,total,num houses,79233
6087,1995,1,num houses,0
6087,1995,2,num houses,0
6087,1995,3,num houses,0
6087,1995,4,num houses,111
6087,1995,5,num houses,467
6087,1995,6,num houses,10672
6087,1995,7,num houses,76768
6087,1995,total,num houses,88018
6087,2005,1,num houses,0
6087,2005,2,num houses,0
6087,2005,3,num houses,0
6087,2005,4,num houses,114
6087,2005,5,num houses,587
6087,2005,6,num houses,11156
6087,2005,7,num houses,82352
6087,2005,total,num houses,94209
6087,2015,1,num houses,0
6087,2015,2,num houses,0
6087,2015,3,num houses,0
6087,2015,4,num houses,118
6087,2015,5,num houses,702
6087,2015,6,num houses,11374
6087,2015,7,num houses,85492
6087,2015,total,num houses,97686
6087,2019,1,num houses,0
6087,2019,2,num houses,0
6087,2019,3,num houses,0
6087,2019,4,num houses,118
6087,2019,5,num houses,704
6087,2019,6,num houses,11408
6087,2019,7,num houses,85713
6087,2019,total,num houses,97943
6089,1975,1,num houses,1
6089,1975,2,num houses,454
6089,1975,3,num houses,1847
6089,1975,4,num houses,4136
6089,1975,5,num houses,8295
6089,1975,6,num houses,15383
6089,1975,7,num houses,30054
6089,1975,total,num houses,60170
6089,1985,1,num houses,1
6089,1985,2,num houses,454
6089,1985,3,num houses,1671
6089,1985,4,num houses,4069
6089,1985,5,num houses,8442
6089,1985,6,num houses,21240
6089,1985,7,num houses,37436
6089,1985,total,num houses,73313
6089,1995,1,num houses,1
6089,1995,2,num houses,454
6089,1995,3,num houses,1674
6089,1995,4,num houses,3556
6089,1995,5,num houses,8607
6089,1995,6,num houses,22274
6089,1995,7,num houses,49837
6089,1995,total,num houses,86403
6089,2005,1,num houses,1
6089,2005,2,num houses,454
6089,2005,3,num houses,1674
6089,2005,4,num houses,3621
6089,2005,5,num houses,7982
6089,2005,6,num houses,25568
6089,2005,7,num houses,56110
6089,2005,total,num houses,95410
6089,2015,1,num houses,1
6089,2015,2,num houses,454
6089,2015,3,num houses,1577
6089,2015,4,num houses,3758
6089,2015,5,num houses,7705
6089,2015,6,num houses,27338
6089,2015,7,num houses,59345
6089,2015,total,num houses,100178
6089,2019,1,num houses,1
6089,2019,2,num houses,454
6089,2019,3,num houses,1577
6089,2019,4,num houses,3767
6089,2019,5,num houses,7222
6089,2019,6,num houses,27948
6089,2019,7,num houses,59713
6089,2019,total,num houses,100682
6091,1975,1,num houses,17
6091,1975,2,num houses,41
6091,1975,3,num houses,523
6091,1975,4,num houses,830
6091,1975,5,num houses,1612
6091,1975,6,num houses,1622
6091,1975,7,num houses,0
6091,1975,total,num houses,4645
6091,1985,1,num houses,17
6091,1985,2,num houses,41
6091,1985,3,num houses,523
6091,1985,4,num houses,831
6091,1985,5,num houses,1612
6091,1985,6,num houses,1622
6091,1985,7,num houses,0
6091,1985,total,num houses,4646
6091,1995,1,num houses,17
6091,1995,2,num houses,41
6091,1995,3,num houses,523
6091,1995,4,num houses,833
6091,1995,5,num houses,1612
6091,1995,6,num houses,1622
6091,1995,7,num houses,0
6091,1995,total,num houses,4648
6091,2005,1,num houses,17
6091,2005,2,num houses,41
6091,2005,3,num houses,523
6091,2005,4,num houses,833
6091,2005,5,num houses,1612
6091,2005,6,num houses,1622
6091,2005,7,num houses,0
6091,2005,total,num houses,4648
6091,2015,1,num houses,17
6091,2015,2,num houses,41
6091,2015,3,num houses,523
6091,2015,4,num houses,833
6091,2015,5,num houses,1612
6091,2015,6,num houses,1622
6091,2015,7,num houses,0
6091,2015,total,num houses,4648
6091,2019,1,num houses,17
6091,2019,2,num houses,41
6091,2019,3,num houses,523
6091,2019,4,num houses,833
6091,2019,5,num houses,1612
6091,2019,6,num houses,1622
6091,2019,7,num houses,0
6091,2019,total,num houses,4648
6093,1975,1,num houses,248
6093,1975,2,num houses,1517
6093,1975,3,num houses,3310
6093,1975,4,num houses,3492
6093,1975,5,num houses,6919
6093,1975,6,num houses,24991
6093,1975,7,num houses,7961
6093,1975,total,num houses,48438
6093,1985,1,num houses,249
6093,1985,2,num houses,1471
6093,1985,3,num houses,3286
6093,1985,4,num houses,3692
6093,1985,5,num houses,6719
6093,1985,6,num houses,26959
6093,1985,7,num houses,8730
6093,1985,total,num houses,51106
6093,1995,1,num houses,249
6093,1995,2,num houses,1471
6093,1995,3,num houses,3298
6093,1995,4,num houses,3745
6093,1995,5,num houses,6377
6093,1995,6,num houses,28539
6093,1995,7,num houses,9104
6093,1995,total,num houses,52783
6093,2005,1,num houses,249
6093,2005,2,num houses,1473
6093,2005,3,num houses,3311
6093,2005,4,num houses,3372
6093,2005,5,num houses,6950
6093,2005,6,num houses,29476
6093,2005,7,num houses,9516
6093,2005,total,num houses,54347
6093,2015,1,num houses,249
6093,2015,2,num houses,1474
6093,2015,3,num houses,3221
6093,2015,4,num houses,3298
6093,2015,5,num houses,7264
6093,2015,6,num houses,30146
6093,2015,7,num houses,9870
6093,2015,total,num houses,55522
6093,2019,1,num houses,249
6093,2019,2,num houses,1474
6093,2019,3,num houses,3223
6093,2019,4,num houses,3304
6093,2019,5,num houses,6782
6093,2019,6,num houses,30754
6093,2019,7,num houses,9885
6093,2019,total,num houses,55671
6095,1975,1,num houses,0
6095,1975,2,num houses,0
6095,1975,3,num houses,59
6095,1975,4,num houses,610
6095,1975,5,num houses,1700
6095,1975,6,num houses,6787
6095,1975,7,num houses,49776
6095,1975,total,num houses,58932
6095,1985,1,num houses,0
6095,1985,2,num houses,0
6095,1985,3,num houses,59
6095,1985,4,num houses,611
6095,1985,5,num houses,1780
6095,1985,6,num houses,5362
6095,1985,7,num houses,73414
6095,1985,total,num houses,81226
6095,1995,1,num houses,0
6095,1995,2,num houses,0
6095,1995,3,num houses,59
6095,1995,4,num houses,618
6095,1995,5,num houses,1477
6095,1995,6,num houses,7150
6095,1995,7,num houses,97353
6095,1995,total,num houses,106657
6095,2005,1,num houses,0
6095,2005,2,num houses,0
6095,2005,3,num houses,59
6095,2005,4,num houses,626
6095,2005,5,num houses,1539
6095,2005,6,num houses,6458
6095,2005,7,num houses,115553
6095,2005,total,num houses,124235
6095,2015,1,num houses,0
6095,2015,2,num houses,0
6095,2015,3,num houses,59
6095,2015,4,num houses,632
6095,2015,5,num houses,1588
6095,2015,6,num houses,7249
6095,2015,7,num houses,122704
6095,2015,total,num houses,132232
6095,2019,1,num houses,0
6095,2019,2,num houses,0
6095,2019,3,num houses,59
6095,2019,4,num houses,632
6095,2019,5,num houses,1604
6095,2019,6,num houses,7502
6095,2019,7,num houses,123762
6095,2019,total,num houses,133559
6097,1975,1,num houses,1
6097,1975,2,num houses,98
6097,1975,3,num houses,271
6097,1975,4,num houses,888
6097,1975,5,num houses,3805
6097,1975,6,num houses,14475
6097,1975,7,num houses,85767
6097,1975,total,num houses,105305
6097,1985,1,num houses,1
6097,1985,2,num houses,49
6097,1985,3,num houses,228
6097,1985,4,num houses,1013
6097,1985,5,num houses,3698
6097,1985,6,num houses,14811
6097,1985,7,num houses,114196
6097,1985,total,num houses,133996
6097,1995,1,num houses,1
6097,1995,2,num houses,49
6097,1995,3,num houses,232
6097,1995,4,num houses,1050
6097,1995,5,num houses,2934
6097,1995,6,num houses,13059
6097,1995,7,num houses,147083
6097,1995,total,num houses,164408
6097,2005,1,num houses,1
6097,2005,2,num houses,49
6097,2005,3,num houses,234
6097,2005,4,num houses,1077
6097,2005,5,num houses,3047
6097,2005,6,num houses,11208
6097,2005,7,num houses,166403
6097,2005,total,num houses,182019
6097,2015,1,num houses,1
6097,2015,2,num houses,49
6097,2015,3,num houses,235
6097,2015,4,num houses,898
6097,2015,5,num houses,3327
6097,2015,6,num houses,11578
6097,2015,7,num houses,173519
6097,2015,total,num houses,189607
6097,2019,1,num houses,1
6097,2019,2,num houses,49
6097,2019,3,num houses,235
6097,2019,4,num houses,899
6097,2019,5,num houses,3334
6097,2019,6,num houses,11609
6097,2019,7,num houses,174192
6097,2019,total,num houses,190319
6099,1975,1,num houses,0
6099,1975,2,num houses,126
6099,1975,3,num houses,512
6099,1975,4,num houses,508
6099,1975,5,num houses,2478
6099,1975,6,num houses,15140
6099,1975,7,num houses,59139
6099,1975,total,num houses,77903
6099,1985,1,num houses,0
6099,1985,2,num houses,128
6099,1985,3,num houses,517
6099,1985,4,num houses,322
6099,1985,5,num houses,2297
6099,1985,6,num houses,14809
6099,1985,7,num houses,82660
6099,1985,total,num houses,100733
6099,1995,1,num houses,0
6099,1995,2,num houses,129
6099,1995,3,num houses,322
6099,1995,4,num houses,535
6099,1995,5,num houses,2395
6099,1995,6,num houses,12974
6099,1995,7,num houses,116115
6099,1995,total,num houses,132470
6099,2005,1,num houses,0
6099,2005,2,num houses,130
6099,2005,3,num houses,323
6099,2005,4,num houses,540
6099,2005,5,num houses,2579
6099,2005,6,num houses,12489
6099,2005,7,num houses,144255
6099,2005,total,num houses,160316
6099,2015,1,num houses,0
6099,2015,2,num houses,130
6099,2015,3,num houses,325
6099,2015,4,num houses,556
6099,2015,5,num houses,2187
6099,2015,6,num houses,11593
6099,2015,7,num houses,157425
6099,2015,total,num houses,172216
6099,2019,1,num houses,0
6099,2019,2,num houses,130
6099,2019,3,num houses,325
6099,2019,4,num houses,560
6099,2019,5,num houses,2190
6099,2019,6,num houses,11897
6099,2019,7,num houses,158478
6099,2019,total,num houses,173580
6101,1975,1,num houses,13
6101,1975,2,num houses,0
6101,1975,3,num houses,0
6101,1975,4,num houses,650
6101,1975,5,num houses,2627
6101,1975,6,num houses,8782
6101,1975,7,num houses,10120
6101,1975,total,num houses,22192
6101,1985,1,num houses,13
6101,1985,2,num houses,0
6101,1985,3,num houses,0
6101,1985,4,num houses,652
6101,1985,5,num houses,2684
6101,1985,6,num houses,6863
6101,1985,7,num houses,15592
6101,1985,total,num houses,25804
6101,1995,1,num houses,13
6101,1995,2,num houses,0
6101,1995,3,num houses,0
6101,1995,4,num houses,663
6101,1995,5,num houses,2214
6101,1995,6,num houses,1810
6101,1995,7,num houses,25506
6101,1995,total,num houses,30206
6101,2005,1,num houses,13
6101,2005,2,num houses,0
6101,2005,3,num houses,0
6101,2005,4,num houses,669
6101,2005,5,num houses,2256
6101,2005,6,num houses,1866
6101,2005,7,num houses,29562
6101,2005,total,num houses,34366
6101,2015,1,num houses,13
6101,2015,2,num houses,0
6101,2015,3,num houses,0
6101,2015,4,num houses,674
6101,2015,5,num houses,2281
6101,2015,6,num houses,1912
6101,2015,7,num houses,34016
6101,2015,total,num houses,38896
6101,2019,1,num houses,13
6101,2019,2,num houses,0
6101,2019,3,num houses,0
6101,2019,4,num houses,675
6101,2019,5,num houses,2284
6101,2019,6,num houses,1914
6101,2019,7,num houses,34258
6101,2019,total,num houses,39144
6103,1975,1,num houses,20
6103,1975,2,num houses,114
6103,1975,3,num houses,1732
6103,1975,4,num houses,3096
6103,1975,5,num houses,3079
6103,1975,6,num houses,16364
6103,1975,7,num houses,6229
6103,1975,total,num houses,30634
6103,1985,1,num houses,20
6103,1985,2,num houses,114
6103,1985,3,num houses,1744
6103,1985,4,num houses,2781
6103,1985,5,num houses,3771
6103,1985,6,num houses,19358
6103,1985,7,num houses,7499
6103,1985,total,num houses,35287
6103,1995,1,num houses,20
6103,1995,2,num houses,114
6103,1995,3,num houses,1650
6103,1995,4,num houses,2752
6103,1995,5,num houses,4187
6103,1995,6,num houses,21758
6103,1995,7,num houses,8443
6103,1995,total,num houses,38924
6103,2005,1,num houses,20
6103,2005,2,num houses,115
6103,2005,3,num houses,1653
6103,2005,4,num houses,2603
6103,2005,5,num houses,3508
6103,2005,6,num houses,24915
6103,2005,7,num houses,9019
6103,2005,total,num houses,41833
6103,2015,1,num houses,20
6103,2015,2,num houses,115
6103,2015,3,num houses,1658
6103,2015,4,num houses,2640
6103,2015,5,num houses,3605
6103,2015,6,num houses,26629
6103,2015,7,num houses,9519
6103,2015,total,num houses,44186
6103,2019,1,num houses,20
6103,2019,2,num houses,115
6103,2019,3,num houses,1658
6103,2019,4,num houses,2642
6103,2019,5,num houses,3608
6103,2019,6,num houses,26714
6103,2019,7,num houses,9538
6103,2019,total,num houses,44295
6105,1975,1,num houses,201
6105,1975,2,num houses,557
6105,1975,3,num houses,712
6105,1975,4,num houses,1134
6105,1975,5,num houses,4096
6105,1975,6,num houses,3423
6105,1975,7,num houses,0
6105,1975,total,num houses,10123
6105,1985,1,num houses,209
6105,1985,2,num houses,566
6105,1985,3,num houses,634
6105,1985,4,num houses,1102
6105,1985,5,num houses,4233
6105,1985,6,num houses,4293
6105,1985,7,num houses,0
6105,1985,total,num houses,11037
6105,1995,1,num houses,216
6105,1995,2,num houses,574
6105,1995,3,num houses,645
6105,1995,4,num houses,1140
6105,1995,5,num houses,3416
6105,1995,6,num houses,5639
6105,1995,7,num houses,0
6105,1995,total,num houses,11630
6105,2005,1,num houses,222
6105,2005,2,num houses,578
6105,2005,3,num houses,658
6105,2005,4,num houses,965
6105,2005,5,num houses,3194
6105,2005,6,num houses,6467
6105,2005,7,num houses,0
6105,2005,total,num houses,12084
6105,2015,1,num houses,229
6105,2015,2,num houses,486
6105,2015,3,num houses,690
6105,2015,4,num houses,1097
6105,2015,5,num houses,3294
6105,2015,6,num houses,6789
6105,2015,7,num houses,0
6105,2015,total,num houses,12585
6105,2019,1,num houses,205
6105,2019,2,num houses,514
6105,2019,3,num houses,705
6105,2019,4,num houses,1124
6105,2019,5,num houses,2856
6105,2019,6,num houses,7410
6105,2019,7,num houses,0
6105,2019,total,num houses,12814
6107,1975,1,num houses,88
6107,1975,2,num houses,182
6107,1975,3,num houses,635
6107,1975,4,num houses,940
6107,1975,5,num houses,5608
6107,1975,6,num houses,37522
6107,1975,7,num houses,54158
6107,1975,total,num houses,99133
6107,1985,1,num houses,91
6107,1985,2,num houses,184
6107,1985,3,num houses,643
6107,1985,4,num houses,957
6107,1985,5,num houses,5834
6107,1985,6,num houses,34679
6107,1985,7,num houses,73705
6107,1985,total,num houses,116093
6107,1995,1,num houses,91
6107,1995,2,num houses,187
6107,1995,3,num houses,563
6107,1995,4,num houses,1146
6107,1995,5,num houses,5468
6107,1995,6,num houses,34482
6107,1995,7,num houses,89990
6107,1995,total,num houses,131927
6107,2005,1,num houses,92
6107,2005,2,num houses,188
6107,2005,3,num houses,468
6107,2005,4,num houses,1276
6107,2005,5,num houses,5095
6107,2005,6,num houses,34036
6107,2005,7,num houses,107375
6107,2005,total,num houses,148530
6107,2015,1,num houses,92
6107,2015,2,num houses,191
6107,2015,3,num houses,471
6107,2015,4,num houses,1306
6107,2015,5,num houses,5207
6107,2015,6,num houses,35655
6107,2015,7,num houses,120335
6107,2015,total,num houses,163257
6107,2019,1,num houses,92
6107,2019,2,num houses,192
6107,2019,3,num houses,471
6107,2019,4,num houses,1308
6107,2019,5,num houses,5213
6107,2019,6,num houses,35785
6107,2019,7,num houses,121593
6107,2019,total,num houses,164654
6109,1975,1,num houses,82
6109,1975,2,num houses,686
6109,1975,3,num houses,856
6109,1975,4,num houses,1099
6109,1975,5,num houses,2866
6109,1975,6,num houses,9985
6109,1975,7,num houses,3572
6109,1975,total,num houses,19146
6109,1985,1,num houses,82
6109,1985,2,num houses,686
6109,1985,3,num houses,767
6109,1985,4,num houses,1217
6109,1985,5,num houses,2545
6109,1985,6,num houses,9930
6109,1985,7,num houses,7795
6109,1985,total,num houses,23022
6109,1995,1,num houses,82
6109,1995,2,num houses,686
6109,1995,3,num houses,676
6109,1995,4,num houses,1143
6109,1995,5,num houses,2859
6109,1995,6,num houses,11447
6109,1995,7,num houses,9086
6109,1995,total,num houses,25979
6109,2005,1,num houses,82
6109,2005,2,num houses,686
6109,2005,3,num houses,678
6109,2005,4,num houses,1153
6109,2005,5,num houses,2416
6109,2005,6,num houses,9668
6109,2005,7,num houses,12681
6109,2005,total,num houses,27364
6109,2015,1,num houses,82
6109,2015,2,num houses,686
6109,2015,3,num houses,581
6109,2015,4,num houses,1263
6109,2015,5,num houses,2456
6109,2015,6,num houses,9991
6109,2015,7,num houses,13111
6109,2015,total,num houses,28170
6109,2019,1,num houses,82
6109,2019,2,num houses,686
6109,2019,3,num houses,582
6109,2019,4,num houses,1264
6109,2019,5,num houses,2458
6109,2019,6,num houses,9999
6109,2019,7,num houses,13131
6109,2019,total,num houses,28202
6111,1975,1,num houses,2
6111,1975,2,num houses,209
6111,1975,3,num houses,783
6111,1975,4,num houses,397
6111,1975,5,num houses,1182
6111,1975,6,num houses,20282
6111,1975,7,num houses,120021
6111,1975,total,num houses,142876
6111,1985,1,num houses,2
6111,1985,2,num houses,209
6111,1985,3,num houses,783
6111,1985,4,num houses,238
6111,1985,5,num houses,956
6111,1985,6,num houses,12396
6111,1985,7,num houses,175287
6111,1985,total,num houses,189871
6111,1995,1,num houses,2
6111,1995,2,num houses,209
6111,1995,3,num houses,784
6111,1995,4,num houses,238
6111,1995,5,num houses,992
6111,1995,6,num houses,7042
6111,1995,7,num houses,212882
6111,1995,total,num houses,222149
6111,2005,1,num houses,2
6111,2005,2,num houses,209
6111,2005,3,num houses,784
6111,2005,4,num houses,238
6111,2005,5,num houses,1023
6111,2005,6,num houses,7323
6111,2005,7,num houses,240578
6111,2005,total,num houses,250157
6111,2015,1,num houses,2
6111,2015,2,num houses,209
6111,2015,3,num houses,784
6111,2015,4,num houses,239
6111,2015,5,num houses,1045
6111,2015,6,num houses,7511
6111,2015,7,num houses,252411
6111,2015,total,num houses,262201
6111,2019,1,num houses,2
6111,2019,2,num houses,209
6111,2019,3,num houses,784
6111,2019,4,num houses,239
6111,2019,5,num houses,1051
6111,2019,6,num houses,7577
6111,2019,7,num houses,254457
6111,2019,total,num houses,264319
6113,1975,1,num houses,69
6113,1975,2,num houses,26
6113,1975,3,num houses,349
6113,1975,4,num houses,110
6113,1975,5,num houses,1081
6113,1975,6,num houses,704
6113,1975,7,num houses,0
6113,1975,total,num houses,2339
6113,1985,1,num houses,71
6113,1985,2,num houses,26
6113,1985,3,num houses,356
6113,1985,4,num houses,110
6113,1985,5,num houses,706
6113,1985,6,num houses,1250
6113,1985,7,num houses,0
6113,1985,total,num houses,2519
6113,1995,1,num houses,72
6113,1995,2,num houses,27
6113,1995,3,num houses,370
6113,1995,4,num houses,112
6113,1995,5,num houses,784
6113,1995,6,num houses,1382
6113,1995,7,num houses,0
6113,1995,total,num houses,2747
6113,2005,1,num houses,72
6113,2005,2,num houses,28
6113,2005,3,num houses,277
6113,2005,4,num houses,214
6113,2005,5,num houses,315
6113,2005,6,num houses,2e3
6113,2005,7,num houses,0
6113,2005,total,num houses,2906
6113,2015,1,num houses,73
6113,2015,2,num houses,28
6113,2015,3,num houses,290
6113,2015,4,num houses,221
6113,2015,5,num houses,319
6113,2015,6,num houses,2082
6113,2015,7,num houses,0
6113,2015,total,num houses,3013
6113,2019,1,num houses,73
6113,2019,2,num houses,28
6113,2019,3,num houses,290
6113,2019,4,num houses,221
6113,2019,5,num houses,320
6113,2019,6,num houses,2103
6113,2019,7,num houses,0
6113,2019,total,num houses,3035
6115,1975,1,num houses,0
6115,1975,2,num houses,0
6115,1975,3,num houses,80
6115,1975,4,num houses,294
6115,1975,5,num houses,1318
6115,1975,6,num houses,6755
6115,1975,7,num houses,7806
6115,1975,total,num houses,16253
6115,1985,1,num houses,0
6115,1985,2,num houses,0
6115,1985,3,num houses,80
6115,1985,4,num houses,307
6115,1985,5,num houses,882
6115,1985,6,num houses,8218
6115,1985,7,num houses,9535
6115,1985,total,num houses,19022
6115,1995,1,num houses,0
6115,1995,2,num houses,0
6115,1995,3,num houses,80
6115,1995,4,num houses,326
6115,1995,5,num houses,423
6115,1995,6,num houses,9776
6115,1995,7,num houses,10972
6115,1995,total,num houses,21577
6115,2005,1,num houses,0
6115,2005,2,num houses,0
6115,2005,3,num houses,80
6115,2005,4,num houses,155
6115,2005,5,num houses,678
6115,2005,6,num houses,12039
6115,2005,7,num houses,12047
6115,2005,total,num houses,24999
6115,2015,1,num houses,0
6115,2015,2,num houses,0
6115,2015,3,num houses,80
6115,2015,4,num houses,156
6115,2015,5,num houses,708
6115,2015,6,num houses,10051
6115,2015,7,num houses,16069
6115,2015,total,num houses,27064
6115,2019,1,num houses,0
6115,2019,2,num houses,0
6115,2019,3,num houses,80
6115,2019,4,num houses,156
6115,2019,5,num houses,712
6115,2019,6,num houses,10097
6115,2019,7,num houses,16239
6115,2019,total,num houses,27284
6001,1975,1,property value,0
6001,1975,2,property value,0
6001,1975,3,property value,48293e3
6001,1975,4,property value,383538e3
6001,1975,5,property value,154326e4
6001,1975,6,property value,3428e6
6001,1975,7,property value,3490874e5
6001,1975,total,property value,354490491e3
6001,1985,1,property value,0
6001,1985,2,property value,0
6001,1985,3,property value,51503e3
6001,1985,4,property value,248919e3
6001,1985,5,property value,2189e5
6001,1985,6,property value,550637e4
6001,1985,7,property value,3999386e5
6001,1985,total,property value,405964292e3
6001,1995,1,property value,0
6001,1995,2,property value,0
6001,1995,3,property value,51503e3
6001,1995,4,property value,100926e3
6001,1995,5,property value,42658e4
6001,1995,6,property value,680978e4
6001,1995,7,property value,474797e6
6001,1995,total,property value,482185789e3
6001,2005,1,property value,0
6001,2005,2,property value,0
6001,2005,3,property value,53986e3
6001,2005,4,property value,10356e4
6001,2005,5,property value,46656e4
6001,2005,6,property value,528627e4
6001,2005,7,property value,5441996e5
6001,2005,total,property value,550109976e3
6001,2015,1,property value,0
6001,2015,2,property value,0
6001,2015,3,property value,56961e3
6001,2015,4,property value,10467e4
6001,2015,5,property value,472e6
6001,2015,6,property value,219476e4
6001,2015,7,property value,5894493e5
6001,2015,total,property value,592277691e3
6001,2019,1,property value,0
6001,2019,2,property value,0
6001,2019,3,property value,56961e3
6001,2019,4,property value,10467e4
6001,2019,5,property value,47453e4
6001,2019,6,property value,232936e4
6001,2019,7,property value,5968039e5
6001,2019,total,property value,599769421e3
6003,1975,1,property value,32936380
6003,1975,2,property value,39511e3
6003,1975,3,property value,19034e3
6003,1975,4,property value,60846e3
6003,1975,5,property value,78621e3
6003,1975,6,property value,2386e5
6003,1975,7,property value,0
6003,1975,total,property value,469548380
6003,1985,1,property value,33276280
6003,1985,2,property value,4248e4
6003,1985,3,property value,21073e3
6003,1985,4,property value,0
6003,1985,5,property value,169021e3
6003,1985,6,property value,27078e4
6003,1985,7,property value,0
6003,1985,total,property value,536630280
6003,1995,1,property value,33616180
6003,1995,2,property value,26134e3
6003,1995,3,property value,40137e3
6003,1995,4,property value,0
6003,1995,5,property value,186354e3
6003,1995,6,property value,28166e4
6003,1995,7,property value,0
6003,1995,total,property value,567901180
6003,2005,1,property value,34704400
6003,2005,2,property value,27154e3
6003,2005,3,property value,42517e3
6003,2005,4,property value,0
6003,2005,5,property value,21932e4
6003,2005,6,property value,29964e4
6003,2005,7,property value,0
6003,2005,total,property value,623335400
6003,2015,1,property value,35192810
6003,2015,2,property value,27154e3
6003,2015,3,property value,44896e3
6003,2015,4,property value,0
6003,2015,5,property value,229308e3
6003,2015,6,property value,31566e4
6003,2015,7,property value,0
6003,2015,total,property value,652210810
6003,2019,1,property value,35192810
6003,2019,2,property value,27154e3
6003,2019,3,property value,44896e3
